"Date","ZAL","ES1438A","ES1480A","ES1396A","ES1992A","ES0691A","ES0692A","ES1148A","ES1679A","ES1856A","ES2090A","ES1453A","ES1929A","ES1903A","ES1910A","ES2011A","ES2012A","ES1684A","ES1231A","ES1891A","ES0584A","ES1262A","ES1018A","ES1551A","ES1814A","ES1817A","ES1126A","ES0971A","ES1339A","ES1815A","ES1773A","ES1899A","ES1122A","ES1123A","ES2109A","ES1124A","ES1208A","ES1666A","ES1312A","ES1812A","ES1125A","ES1135A","ES1642A","ES1397A","ES1923A","ES1816A","ES1999A","ES1347A","ES1778A","ES1275A","ES1311A","ES1851A","ES1348A","ES1982A","ES1225A","ES2034A","ES1215A","ES2017A","ES1930A","ES1948A","ES1855A","ES1854A","ES0010R","ES0014R"
"2023-09-20 13:00:00",18.3,29,26,11,12,28,14,19,22,12,11,17,NA,10,6,12,NA,11,14,19,26,19,34,14,13,14,7,10,3,6,NA,1,6,6,4,12,5,7,NA,16,9,NA,3,3,3,16,18,3,1,19,2,6,NA,1,7,5,5,1,8,2,4,1,2.35,0.56
"2023-09-20 14:00:00",16.3,26,22,9,10,21,13,17,25,13,9,18,NA,9,5,8,NA,12,12,18,31,22,37,14,11,10,8,10,3,3,NA,1,5,5,4,10,6,9,3,16,12,NA,5,4,6,17,21,2,3,19,1,7,NA,1,7,4,8,2,6,1,4,1,2.26,0.62
"2023-09-20 15:00:00",16.6,25,28,13,14,26,17,16,21,16,8,18,NA,9,5,8,NA,12,11,20,34,24,38,12,10,9,9,8,3,3,NA,1,7,7,4,10,5,14,1,13,21,NA,5,9,8,15,26,3,4,17,3,13,NA,1,12,4,12,2,5,2,5,1,2.61,0.8
"2023-09-20 16:00:00",15.8,28,26,11,13,19,14,18,25,17,8,20,9,9,4,6,NA,15,12,20,30,20,40,13,11,11,9,15,3,5,NA,1,7,7,6,9,8,12,2,9,24,NA,6,10,6,17,28,3,3,20,6,16,NA,1,13,5,21,1,5,2,5,1,1.87,0.56
"2023-09-20 17:00:00",16.7,30,21,10,13,15,14,12,16,18,5,19,10,8,4,6,NA,10,10,23,39,26,34,12,16,20,8,9,4,4,NA,1,7,14,6,16,10,16,3,9,24,NA,14,12,8,18,31,3,4,21,5,18,NA,1,20,11,21,1,7,3,8,2,2.11,0.81
"2023-09-20 18:00:00",17.2,29,29,12,23,19,17,18,18,11,2,19,12,7,4,9,NA,14,11,33,49,31,38,15,14,12,11,26,5,5,NA,1,6,14,11,15,16,19,4,10,27,NA,15,20,9,21,35,3,4,27,3,23,NA,2,22,15,32,6,7,2,19,1,3.05,1.41
"2023-09-20 19:00:00",16.7,29,26,15,20,14,15,28,25,6,2,17,16,7,6,33,NA,18,13,26,40,21,32,21,16,23,24,27,9,10,NA,3,15,24,16,45,19,19,5,7,15,NA,11,15,10,20,26,3,3,30,2,23,NA,2,16,9,19,3,6,1,21,1,4.77,1.56
"2023-09-20 20:00:00",14.2,26,21,12,17,17,14,38,23,10,2,46,15,8,4,43,NA,15,10,39,28,16,29,17,25,24,27,48,11,10,NA,4,13,18,19,39,24,23,14,4,10,NA,15,13,8,15,21,4,2,35,3,18,NA,1,12,7,15,2,5,1,17,1,5.68,1.66
"2023-09-20 21:00:00",14.2,20,18,11,9,14,16,56,16,10,1,30,13,6,4,26,NA,12,22,31,18,18,22,15,30,22,21,29,9,10,NA,5,8,11,34,29,17,30,26,4,11,NA,13,18,5,11,21,3,2,23,4,6,NA,2,13,6,13,1,5,1,10,1,5.61,1.5
"2023-09-20 22:00:00",20.7,22,22,10,10,25,13,44,19,14,1,20,14,7,3,40,NA,9,16,23,19,13,16,19,45,21,18,24,9,10,NA,5,10,10,26,14,12,22,20,3,10,NA,12,13,5,10,15,3,1,14,3,5,NA,1,21,10,8,1,4,1,8,1,3.73,1.36
"2023-09-20 23:00:00",14.1,21,14,8,6,31,11,37,18,27,1,23,15,12,3,30,NA,9,13,25,17,9,15,9,36,20,19,25,8,11,NA,5,10,9,10,11,11,12,17,5,8,NA,10,13,5,9,12,3,1,14,2,3,NA,1,15,10,6,1,4,1,7,1,3.34,1.68
"2023-09-21 00:00:00",32.3,42,17,7,3,19,10,15,21,28,1,14,23,10,4,54,NA,8,6,17,21,8,15,12,22,34,21,27,10,8,NA,9,9,7,7,9,13,10,16,4,7,NA,8,14,3,6,17,3,1,16,3,3,NA,1,13,11,5,1,4,1,6,1,2.77,1.74
"2023-09-21 01:00:00",34.5,66,30,8,3,16,11,19,26,30,2,16,29,8,5,47,NA,25,5,15,21,9,15,16,21,25,23,33,9,10,NA,11,8,10,8,8,8,7,13,10,5,NA,9,14,3,5,10,3,1,16,2,2,NA,NA,12,9,5,1,4,1,7,1,2.95,2.02
"2023-09-21 02:00:00",29.8,63,35,14,5,14,16,27,22,17,1,24,31,10,4,38,NA,31,5,15,19,21,13,26,17,20,23,25,9,8,NA,14,7,9,9,9,10,6,14,8,6,NA,14,15,3,4,10,2,1,17,1,2,NA,2,13,12,9,1,4,1,9,1,2.69,1.73
"2023-09-21 03:00:00",25.8,34,27,24,7,18,29,32,19,20,2,27,30,15,4,28,NA,27,11,17,19,24,23,29,23,18,21,28,16,8,NA,17,8,11,20,16,14,8,18,16,7,NA,18,15,6,7,15,2,1,26,1,3,NA,2,15,9,8,1,3,1,13,1,3.93,1.86
"2023-09-21 04:00:00",26.7,57,17,36,11,29,23,42,25,34,2,29,40,19,6,27,NA,14,17,26,24,34,27,28,32,26,22,32,29,14,NA,18,8,13,24,18,13,26,31,6,9,NA,20,15,3,13,20,3,1,39,1,5,NA,3,15,8,10,4,3,1,23,1,5.54,2.06
"2023-09-21 05:00:00",27,63,26,25,28,32,41,55,44,18,3,33,43,33,18,33,NA,20,30,29,34,38,41,31,32,32,29,35,44,21,NA,15,17,27,50,28,25,43,46,6,12,NA,23,14,3,28,40,2,2,48,2,6,NA,2,23,9,11,6,4,1,35,1,6.54,1.98
"2023-09-21 06:00:00",27.5,80,47,54,55,41,64,63,52,60,4,47,41,38,13,36,NA,22,36,36,39,45,61,36,33,35,31,30,48,20,NA,10,21,NA,74,32,39,57,51,3,12,NA,26,16,4,33,48,3,2,41,3,19,NA,2,29,14,23,7,5,1,34,1,6.44,2.43
"2023-09-21 07:00:00",31.5,86,80,58,26,48,54,58,64,52,6,32,44,50,12,39,NA,19,31,43,44,48,50,39,38,34,29,NA,40,25,NA,14,22,NA,60,21,44,48,46,14,16,NA,30,18,NA,32,35,2,2,31,4,20,NA,2,25,18,18,11,5,2,30,1,7.05,1.95
"2023-09-21 08:00:00",43.5,65,38,32,18,47,37,56,71,14,8,30,49,65,13,42,NA,22,31,46,34,32,39,23,43,30,29,NA,36,39,NA,16,21,NA,56,20,38,51,45,15,17,NA,22,25,NA,16,41,3,2,44,4,14,NA,2,23,15,16,7,8,4,17,1,6.01,1.85
"2023-09-21 09:00:00",45.2,47,33,30,20,32,30,37,33,10,5,33,48,28,5,47,NA,18,34,36,28,27,34,12,29,22,NA,41,19,19,NA,8,14,NA,23,18,18,41,23,17,19,NA,4,11,NA,11,41,3,2,48,6,10,NA,1,17,7,12,4,NA,5,8,1,6.57,1.62
"2023-09-21 10:00:00",28.6,33,29,18,15,28,16,22,26,9,5,20,18,14,6,45,NA,14,19,17,22,NA,26,9,13,12,NA,37,9,NA,NA,4,19,25,10,27,13,39,12,13,20,NA,3,3,4,10,27,4,1,29,7,9,NA,1,11,7,8,3,NA,4,5,2,5.75,1.31
"2023-09-21 11:00:00",22.7,39,31,10,10,27,15,20,23,10,8,20,14,10,5,11,NA,8,14,13,22,NA,24,9,10,11,NA,23,10,NA,NA,2,18,14,6,20,7,11,7,18,12,NA,3,3,4,8,19,3,1,12,6,8,NA,1,10,7,5,4,12,3,5,3,4.37,1.52
"2023-09-21 12:00:00",15.8,33,24,9,7,27,10,21,34,8,5,17,14,8,5,7,NA,6,8,14,20,27,22,7,9,14,12,8,8,5,NA,1,11,11,5,15,5,8,8,14,10,NA,4,5,3,8,16,2,1,10,9,10,NA,1,9,5,8,1,7,3,5,4,4.06,1.87
"2023-09-21 13:00:00",15.4,34,21,8,8,26,11,16,29,7,5,17,12,8,4,6,NA,8,7,17,31,29,32,8,10,10,5,6,4,3,NA,1,11,12,6,15,5,14,5,14,9,NA,3,4,3,6,19,2,2,14,4,10,NA,1,8,4,7,1,7,2,5,2,4.29,1.64
"2023-09-21 14:00:00",15.9,29,21,9,9,23,12,15,21,9,6,15,11,9,5,5,NA,9,9,19,26,30,38,12,11,10,6,7,4,4,NA,1,9,8,6,13,5,18,3,12,11,NA,4,6,3,7,24,2,4,12,3,12,NA,2,11,5,8,1,7,2,6,1,6.29,0.91
"2023-09-21 15:00:00",15.9,33,26,9,11,26,12,12,26,12,8,16,12,10,5,4,NA,10,14,21,37,38,35,12,13,13,7,11,4,4,NA,1,9,9,8,11,5,12,5,8,13,NA,6,7,4,9,22,2,7,16,2,20,NA,2,12,7,10,2,5,2,8,1,4.65,0.92
"2023-09-21 16:00:00",22,34,39,11,13,24,18,17,24,18,11,19,15,10,5,5,NA,10,14,23,31,29,41,13,13,10,12,13,5,5,NA,2,6,8,7,11,8,15,7,3,19,NA,5,8,5,17,24,3,6,19,2,25,NA,1,11,7,9,5,5,1,5,1,2.78,2.15
"2023-09-21 17:00:00",20.6,38,36,19,17,26,25,32,27,17,6,23,22,10,6,9,NA,8,16,23,31,30,28,13,15,18,14,8,9,4,NA,1,4,6,6,11,5,16,11,2,16,NA,6,6,4,29,39,3,2,25,3,27,NA,1,16,7,10,3,4,1,4,1,2.33,2.36
"2023-09-21 18:00:00",17.3,23,17,12,5,14,13,24,15,11,6,20,16,7,5,6,NA,8,14,22,20,23,19,15,14,17,10,6,8,3,NA,1,3,11,5,12,6,19,12,2,9,NA,6,5,4,19,38,3,2,51,2,19,NA,1,16,8,10,3,4,1,4,1,2.52,1.76
"2023-09-21 19:00:00",16.3,20,12,9,5,9,10,17,12,8,4,13,13,5,4,7,NA,6,9,14,13,17,19,12,13,14,10,8,7,1,NA,1,4,11,5,12,6,18,17,3,7,NA,4,4,3,19,25,4,2,17,1,7,NA,1,15,9,10,3,3,1,3,1,2.39,1.98
"2023-09-21 20:00:00",18.3,19,8,7,5,8,7,12,10,8,4,10,14,2,3,5,NA,4,7,11,9,11,8,7,12,9,7,6,4,1,NA,1,4,3,3,10,3,11,7,3,7,NA,4,5,2,11,11,4,1,11,1,3,NA,1,12,7,5,1,3,1,2,1,2.34,1.68
"2023-09-21 21:00:00",19,13,9,6,4,8,8,12,9,7,4,11,9,2,3,3,NA,5,9,4,11,10,8,6,31,9,6,5,5,2,NA,3,3,4,3,7,1,6,6,8,5,NA,3,7,3,8,11,4,1,19,1,3,NA,1,12,5,3,1,3,1,2,1,2.64,1.88
"2023-09-21 22:00:00",22.4,11,8,6,5,5,8,10,8,6,5,10,7,2,3,3,NA,4,7,5,8,6,8,7,31,14,6,3,5,1,NA,1,3,4,2,6,1,4,7,5,4,NA,6,8,4,4,9,4,1,20,1,6,NA,1,10,4,2,1,3,1,1,1,2.83,1.32
"2023-09-21 23:00:00",17.1,9,10,6,4,6,8,8,6,5,4,9,6,3,3,3,NA,3,6,3,9,4,6,6,40,14,5,3,3,1,NA,1,6,4,2,6,1,4,7,5,3,NA,4,7,3,5,5,4,1,19,3,3,NA,1,9,4,3,1,3,1,1,1,1.89,1.3
"2023-09-22 00:00:00",18.7,12,7,5,3,5,7,7,6,5,3,10,5,2,3,4,NA,3,5,3,12,5,5,5,18,13,4,3,3,1,NA,1,4,3,2,5,1,2,7,5,3,NA,3,2,2,2,8,3,2,16,2,3,NA,1,8,4,4,1,3,1,2,1,1.35,1.06
"2023-09-22 01:00:00",23.2,14,9,6,4,8,8,11,7,7,4,11,5,3,3,3,NA,3,6,4,10,8,6,9,16,12,4,3,2,1,NA,1,4,3,2,5,1,3,6,12,5,NA,3,3,3,3,4,3,1,15,1,3,NA,1,6,4,3,1,3,1,2,1,1.27,0.75
"2023-09-22 02:00:00",27.2,14,7,5,4,7,7,14,7,6,4,10,6,3,4,4,NA,4,6,5,17,6,9,8,6,9,5,5,3,2,NA,1,6,4,3,7,2,5,10,9,4,NA,3,5,3,4,4,2,1,14,1,2,NA,1,6,4,2,1,3,1,2,1,1.35,2.08
"2023-09-22 03:00:00",27.9,12,10,6,5,7,9,27,8,9,4,14,9,5,4,6,NA,7,8,10,21,17,16,20,44,18,13,6,11,2,NA,2,5,8,6,10,4,7,11,10,4,NA,5,6,3,6,13,2,1,24,1,4,NA,1,6,6,2,2,3,1,3,1,1.31,3.05
"2023-09-22 04:00:00",23.7,20,9,9,6,11,15,39,11,11,4,22,25,7,7,12,NA,11,18,24,38,34,18,40,46,35,12,6,11,3,NA,2,5,16,16,16,6,24,10,8,14,NA,9,9,4,12,18,2,1,32,1,9,NA,1,7,6,4,1,3,1,4,1,1.36,2.46
"2023-09-22 05:00:00",28.6,22,19,13,8,18,17,49,22,15,6,27,34,15,9,34,NA,17,29,44,46,45,21,35,42,44,34,9,17,9,NA,7,13,29,19,23,13,32,16,9,21,NA,13,11,5,18,35,2,1,24,2,9,NA,1,13,5,7,3,3,1,5,1,1.43,2.11
"2023-09-22 06:00:00",27.2,31,26,17,15,28,21,48,25,15,8,28,42,23,11,21,NA,18,40,51,53,40,26,30,43,43,38,17,35,16,NA,8,18,33,19,26,17,31,17,15,21,NA,18,23,5,23,35,3,1,18,1,20,NA,1,16,5,13,3,3,1,6,1,1.36,2.63
"2023-09-22 07:00:00",29.7,24,28,15,9,19,16,28,17,13,8,22,33,32,20,11,NA,11,20,26,29,26,18,24,45,36,18,13,29,6,NA,NA,19,18,11,25,9,31,13,2,13,NA,7,12,3,18,32,4,1,18,2,13,NA,1,12,4,10,1,3,1,5,1,1.43,1.93
"2023-09-22 08:00:00",28.2,30,24,13,8,14,10,17,16,11,6,18,17,16,10,8,NA,5,9,32,20,20,13,8,23,16,12,9,7,1,NA,NA,6,8,5,15,NA,13,8,2,9,NA,5,7,3,9,14,4,1,15,2,6,NA,1,9,4,4,1,3,1,3,1,1.48,1.5
"2023-09-22 09:00:00",20.1,27,11,10,5,13,11,14,13,7,4,13,10,8,5,6,NA,4,7,14,10,18,12,4,14,9,14,9,6,1,NA,1,2,2,2,8,NA,9,4,1,10,NA,3,6,4,3,12,2,2,10,1,5,NA,1,8,3,4,1,3,1,3,1,1.66,1.04
"2023-09-22 10:00:00",15.7,20,14,8,5,14,9,13,12,6,3,12,10,5,3,5,NA,3,7,10,13,19,13,5,11,7,15,11,5,1,NA,1,3,3,2,8,NA,8,5,2,8,NA,3,NA,3,6,11,2,1,11,1,5,NA,1,6,3,4,1,3,1,3,1,1.83,1
"2023-09-22 11:00:00",16.7,22,13,7,3,10,9,12,15,6,3,12,8,4,3,5,NA,4,6,9,8,19,16,5,12,6,13,12,4,1,NA,1,2,3,2,6,6,10,5,2,8,5,2,3,2,5,20,2,1,10,1,5,NA,1,7,3,4,2,3,1,2,1,2.01,0.92
"2023-09-22 12:00:00",12.9,20,23,6,4,10,8,11,15,5,2,14,13,4,3,4,NA,3,6,7,13,22,15,5,9,8,14,10,4,1,NA,1,2,2,2,4,6,8,7,1,6,4,2,2,2,2,16,2,1,7,1,5,NA,1,6,3,3,1,3,1,3,1,1.81,0.82
"2023-09-22 13:00:00",14,43,32,8,6,10,9,7,12,6,3,12,11,3,3,4,2,4,6,9,13,23,18,5,7,6,13,10,4,1,NA,1,3,3,2,4,5,8,7,2,6,5,2,2,2,2,16,3,2,8,1,6,NA,1,5,3,4,1,3,1,3,1,1.82,0.22
"2023-09-22 14:00:00",15.2,32,20,8,4,12,10,5,9,7,3,13,10,3,4,5,1,4,6,7,16,22,21,6,5,7,16,7,4,1,NA,2,2,2,2,4,6,8,6,2,7,7,3,2,2,7,18,3,2,6,1,11,NA,1,6,3,3,1,3,1,4,1,1.61,0.33
"2023-09-22 15:00:00",17,33,17,9,4,12,11,9,12,8,2,11,13,3,4,5,1,4,8,7,24,25,22,7,6,9,16,9,5,1,NA,2,3,3,3,8,7,10,7,2,8,6,5,4,3,9,13,3,2,6,1,13,NA,1,6,4,4,1,3,1,4,1,1.89,0.25
"2023-09-22 16:00:00",23.2,18,14,9,4,10,13,20,15,9,3,16,13,5,8,6,1,4,9,6,16,23,19,8,9,10,11,6,5,1,NA,1,3,3,3,6,6,11,8,1,9,9,5,6,6,4,16,3,1,5,1,21,NA,1,7,4,6,1,3,1,4,1,1.86,0.19
"2023-09-22 17:00:00",15.6,16,13,9,4,11,19,23,17,11,3,21,16,5,8,7,2,6,13,9,16,24,25,10,23,15,9,6,5,1,NA,1,2,3,2,4,7,12,11,2,11,9,8,6,5,7,17,3,1,4,1,19,NA,1,8,4,11,2,3,1,5,1,1.85,0.28
"2023-09-22 18:00:00",11.7,25,16,13,5,14,25,33,22,14,4,32,29,7,10,13,1,11,21,9,30,18,39,18,32,22,17,10,7,3,NA,1,3,3,3,8,6,11,12,2,11,8,10,4,5,8,29,2,1,15,1,14,NA,1,7,5,22,4,3,1,4,1,2.05,0.74
"2023-09-22 19:00:00",18.4,30,20,14,9,17,26,41,27,22,6,35,39,9,9,15,1,10,22,12,34,18,32,16,33,22,16,20,11,2,NA,1,2,2,2,12,6,9,9,2,9,6,12,6,9,12,28,3,1,8,1,3,NA,1,8,4,17,4,4,1,5,1,3.3,1.16
"2023-09-22 20:00:00",23.1,29,24,18,11,19,23,40,24,18,8,30,46,10,7,29,5,12,25,6,31,14,47,13,21,12,16,50,7,2,NA,1,3,2,2,15,5,10,11,2,8,6,10,8,5,6,27,3,1,5,1,5,NA,1,8,5,17,3,3,1,3,1,3.29,1.02
"2023-09-22 21:00:00",27.8,22,15,14,13,7,16,10,10,16,8,19,38,12,6,19,8,10,15,4,14,10,34,13,12,10,20,49,4,3,NA,3,2,2,2,10,4,7,5,2,8,5,9,7,5,6,27,2,1,5,1,5,NA,1,6,5,6,2,3,1,2,1,2.71,0.88
"2023-09-22 22:00:00",30.4,18,11,8,9,2,7,3,6,9,5,9,12,20,6,34,9,6,17,3,16,8,19,7,16,12,33,26,11,3,NA,2,4,3,2,4,4,5,4,1,11,7,10,11,5,4,19,3,1,5,1,5,NA,1,6,4,4,1,3,1,2,1,1.75,0.93
"2023-09-22 23:00:00",29.4,17,10,6,5,6,5,9,5,8,3,8,11,8,11,12,9,6,16,6,17,8,16,6,15,8,19,18,20,3,NA,3,2,2,1,3,3,10,6,2,11,6,8,11,4,4,12,3,1,7,1,4,NA,1,4,3,2,1,3,1,1,1,1.65,0.72
"2023-09-23 00:00:00",27.9,15,9,11,6,7,10,12,10,10,3,13,19,5,7,9,9,8,12,6,16,7,19,13,18,10,22,14,20,6,NA,4,2,2,1,5,3,5,10,1,10,6,7,10,4,4,16,3,1,9,2,3,NA,1,7,3,1,1,3,1,2,1,1.56,0.69
"2023-09-23 01:00:00",28.9,17,10,13,8,11,14,17,11,18,1,12,24,5,4,8,7,12,11,9,16,7,17,10,22,13,22,29,13,6,NA,4,1,3,1,8,2,7,3,2,5,7,8,9,4,6,11,3,1,14,2,2,NA,1,5,2,1,1,3,1,1,1,1.3,0.38
"2023-09-23 02:00:00",30.7,12,11,11,6,9,11,16,14,11,3,12,20,4,3,10,4,21,11,12,15,9,15,17,26,15,14,26,13,6,NA,6,3,5,1,11,2,9,8,1,5,9,6,3,4,6,15,3,1,17,2,2,NA,1,6,3,1,1,2,1,1,1,1.31,0.8
"2023-09-23 03:00:00",33.3,9,8,6,4,6,7,24,11,7,3,14,8,5,4,4,5,11,16,14,20,9,12,17,22,16,17,3,24,6,NA,5,3,9,1,7,2,6,6,1,4,8,7,2,3,8,8,3,1,16,1,2,NA,1,7,3,2,1,2,1,2,1,1.34,1.24
"2023-09-23 04:00:00",38.6,13,12,13,11,9,9,23,11,8,5,13,10,2,4,3,6,11,15,19,28,10,14,22,32,24,24,5,25,8,NA,9,3,19,2,9,3,7,15,1,8,5,11,NA,4,7,10,3,1,20,1,3,NA,1,7,3,2,1,2,1,1,1,1.34,0.94
"2023-09-23 05:00:00",43.1,20,12,11,7,11,12,29,14,11,6,16,12,3,5,3,1,6,18,28,32,22,16,22,28,32,25,21,13,6,NA,11,3,16,3,9,6,15,11,3,18,6,20,10,6,11,15,3,1,23,1,5,NA,1,11,4,4,3,2,1,1,1,1.34,0.9
"2023-09-23 06:00:00",43.3,23,12,10,8,9,16,20,25,8,3,14,12,4,6,24,6,6,14,27,28,23,15,14,27,29,30,23,10,9,NA,12,4,22,6,10,6,35,13,12,15,17,14,12,6,11,17,4,1,19,2,7,NA,1,11,4,9,5,2,1,3,1,1.32,1.01
"2023-09-23 07:00:00",42,22,16,10,6,8,13,14,19,6,2,11,11,4,4,26,4,5,9,22,17,17,12,11,18,14,14,11,9,4,NA,6,8,13,4,13,4,18,5,10,12,14,15,7,8,11,17,5,1,22,1,11,NA,1,10,3,9,2,3,1,3,1,1.42,1.13
"2023-09-23 08:00:00",34.3,24,11,8,5,7,10,14,11,6,2,12,13,9,4,18,3,3,7,19,11,14,10,8,10,14,10,9,9,3,NA,3,7,6,3,8,6,8,4,4,7,11,12,6,8,6,17,2,1,18,1,6,NA,1,7,3,4,1,3,1,3,1,2.11,1.08
"2023-09-23 09:00:00",18.9,16,12,6,4,8,9,10,16,6,2,10,11,8,5,12,4,3,6,13,9,15,12,5,9,9,11,11,7,3,NA,2,5,8,4,10,7,8,4,7,6,19,9,5,5,6,15,2,1,8,1,5,NA,1,6,3,5,1,3,1,3,1,1.43,0.5
"2023-09-23 10:00:00",11.2,21,16,8,5,16,9,11,26,5,3,13,11,4,4,9,4,3,6,8,8,14,14,4,4,5,9,11,5,2,NA,6,8,9,2,10,4,9,3,6,8,7,3,3,3,4,8,2,2,6,1,6,NA,1,7,3,4,3,3,1,2,1,1.68,0.62
"2023-09-23 11:00:00",12.9,29,21,10,7,11,8,25,12,9,6,9,10,2,3,5,6,4,6,10,22,14,14,5,6,9,8,12,3,2,NA,2,8,5,2,6,5,6,3,6,9,5,1,3,3,3,11,2,1,8,1,5,NA,1,6,3,4,1,3,1,3,1,1.48,0.65
"2023-09-23 12:00:00",10.5,28,19,9,6,9,7,14,11,9,5,9,10,2,3,5,5,5,7,6,17,17,13,10,7,9,6,12,3,4,NA,1,6,3,2,5,4,5,3,4,7,3,2,1,3,2,9,3,1,6,1,3,NA,1,6,3,2,1,3,1,2,1,1.16,0.48
"2023-09-23 13:00:00",10.6,21,23,10,5,9,7,9,11,20,7,9,8,5,3,4,8,4,6,4,20,16,13,10,3,5,5,12,4,2,NA,1,3,3,1,6,4,4,3,2,5,3,2,1,4,2,13,3,2,4,1,4,NA,1,5,3,2,1,3,1,1,1,1.11,0.41
"2023-09-23 14:00:00",10.9,19,21,9,5,7,8,6,11,19,8,7,11,2,3,3,7,4,8,4,16,16,18,13,2,4,5,13,3,2,NA,1,3,4,1,4,4,5,2,2,8,5,4,2,5,1,20,3,2,4,1,5,NA,1,5,3,2,1,3,1,2,1,1.13,0.25
"2023-09-23 15:00:00",11.3,21,17,8,7,8,10,6,10,18,6,9,8,3,3,4,9,5,8,4,15,20,26,13,3,5,7,17,4,2,NA,1,3,3,2,4,4,7,2,1,9,8,4,3,4,1,15,3,2,3,1,11,NA,1,5,3,4,1,3,1,2,1,1.01,0.24
"2023-09-23 16:00:00",11.8,29,17,9,7,11,9,8,21,8,7,14,7,3,4,5,6,7,10,8,23,31,30,21,5,10,5,23,2,3,NA,1,3,4,3,5,6,7,3,1,14,13,5,4,4,2,14,3,2,4,1,9,NA,1,8,4,7,1,4,1,3,1,1.19,0.24
"2023-09-23 17:00:00",10.8,32,20,11,9,22,12,20,35,9,6,28,12,5,6,8,3,10,9,13,44,43,44,22,12,17,9,31,2,5,NA,1,5,6,6,7,11,13,5,2,29,16,9,4,6,4,16,2,2,6,1,19,NA,1,17,4,9,1,6,2,7,1,1.4,0.25
"2023-09-23 18:00:00",12.5,41,25,17,17,21,16,18,26,33,9,19,20,14,7,21,7,17,18,17,34,43,64,38,33,12,19,43,20,12,NA,5,8,10,8,8,12,9,4,1,30,22,13,9,8,11,19,2,2,8,3,17,NA,1,21,6,19,3,5,2,7,1,1.93,0.34
"2023-09-23 19:00:00",22.8,46,28,35,32,14,42,14,14,62,14,27,21,25,8,20,33,21,26,13,25,35,47,35,47,34,49,17,26,17,NA,9,7,21,8,13,17,11,7,2,32,24,14,6,9,15,36,3,2,17,1,13,NA,1,25,6,17,3,6,2,14,1,2.59,1.18
"2023-09-23 20:00:00",23.5,33,22,13,17,17,22,15,11,44,13,27,21,26,10,15,18,21,17,9,43,21,27,25,51,28,61,24,18,9,NA,7,12,11,15,18,17,13,9,3,21,18,13,7,6,13,31,2,2,16,2,4,NA,1,26,7,11,2,4,2,10,1,1.93,1.11
"2023-09-23 21:00:00",22.6,26,24,14,27,20,15,56,10,44,10,39,20,21,13,19,13,14,19,8,35,19,20,16,39,21,56,21,25,12,NA,6,9,12,14,15,25,24,17,2,14,19,16,11,5,20,32,3,2,23,2,4,NA,1,26,6,14,1,4,1,9,1,1.67,1.25
"2023-09-23 22:00:00",20.7,46,30,21,21,27,25,53,34,35,7,32,46,16,9,19,13,14,18,10,24,17,18,10,33,19,44,26,25,14,NA,9,9,15,18,13,18,25,17,5,12,12,14,7,5,35,19,2,2,18,2,3,NA,1,25,5,5,1,3,1,10,1,1.88,1.47
"2023-09-23 23:00:00",31.2,37,30,22,16,24,30,37,29,35,5,25,34,11,8,17,9,21,17,13,21,12,16,11,24,18,36,19,37,22,NA,10,8,14,8,9,18,18,14,1,8,9,11,6,3,25,9,2,2,16,1,2,NA,1,18,4,4,1,3,1,5,1,1.95,1.36
"2023-09-24 00:00:00",25.8,31,29,17,15,16,25,29,25,27,5,23,27,9,7,15,7,26,13,8,22,8,21,9,32,20,29,17,13,16,NA,9,5,10,14,11,17,11,13,1,6,7,11,5,3,18,7,3,1,14,2,3,NA,1,23,4,3,1,3,1,4,1,1.94,1
"2023-09-24 01:00:00",22.7,29,20,16,20,15,20,25,19,21,3,20,21,9,7,11,6,26,10,7,26,6,15,13,28,15,31,24,12,14,NA,9,5,9,8,7,14,8,9,1,6,7,13,5,4,10,9,2,1,12,1,2,NA,1,16,4,3,1,3,1,5,1,1.79,0.94
"2023-09-24 02:00:00",20.9,21,17,14,13,11,18,24,16,16,3,20,19,7,7,9,5,19,10,5,22,6,16,26,25,15,22,24,10,8,NA,7,4,11,7,10,14,8,13,2,5,10,12,9,5,4,8,2,1,10,2,2,NA,1,13,4,3,1,3,3,2,1,1.62,1.09
"2023-09-24 03:00:00",19.4,15,8,10,7,12,12,21,13,18,2,18,23,7,7,10,10,16,9,5,15,7,17,12,22,14,18,23,10,6,NA,9,5,10,10,10,15,10,13,2,5,8,10,11,4,4,9,2,1,12,2,1,NA,1,11,4,3,1,3,2,13,1,1.55,1.23
"2023-09-24 04:00:00",19.4,15,11,10,6,12,12,22,12,19,1,17,25,9,7,13,11,20,9,7,16,13,17,22,26,20,20,23,10,6,NA,7,6,13,13,10,18,11,16,2,6,7,12,9,5,13,9,3,1,11,1,2,NA,1,12,4,4,2,2,1,6,1,1.48,1.57
"2023-09-24 05:00:00",22.6,18,14,11,7,13,14,22,18,24,3,17,24,8,7,12,9,19,10,13,15,14,17,17,25,21,20,25,12,8,NA,5,7,11,22,10,22,13,15,1,6,7,12,9,6,9,9,4,1,14,1,3,NA,1,12,4,4,5,4,1,4,1,1.45,1.61
"2023-09-24 06:00:00",26,20,14,10,5,14,20,21,17,10,2,17,20,8,6,13,7,21,10,21,16,15,20,19,24,21,15,16,12,8,NA,7,9,12,14,11,19,13,18,6,6,10,9,9,8,9,13,3,1,13,1,4,NA,1,13,4,5,4,2,1,3,1,1.71,1.55
